race_id,race_date,target_market,observed_tv,target_turnover_won,trifecta_turnover_won,noise_base_per_sqrt_won,break_even_u_won,noise_tv_u_1000,noise_tv_u_10000,noise_tv_u_50000,noise_tv_u_100000
2023-07-22_2_06,2023-07-22,trio,0.0431328648929,1034019900,396311100,0.000239840916984,32342.2372166,0.00758443573774,0.0239840916984,0.0536300594163,0.0758443573774
2023-07-22_2_07,2023-07-22,trio,0.0394561529421,979885000,424486400,0.000220031946614,32155.7019674,0.00695802109301,0.0220031946614,0.049200638985,0.0695802109301
2023-07-23_1_07,2023-07-23,trio,0.0332061671456,1403860400,542112200,0.000197768202614,28191.9142771,0.00625397969017,0.0197768202614,0.0442223144832,0.0625397969017
2023-07-23_1_08,2023-07-23,trio,0.0343788497429,1309940300,531752100,0.000191404899455,32260.9077254,0.00605275437592,0.0191404899455,0.0427994366407,0.0605275437592
2023-07-23_1_10,2023-07-23,trio,0.0349139971567,1587161100,570539200,0.000185511106747,35420.8771429,0.00586637628581,0.0185511106747,0.0414815445269,0.0586637628581
2023-07-23_3_04,2023-07-23,trio,0.0349379195906,1328355500,571322600,0.000179981877765,37682.2238255,0.00569152671292,0.0179981877765,0.0402451713401,0.0569152671292
2023-07-23_3_05,2023-07-23,trio,0.0452190989749,1267791800,699904100,0.000110546614685,167321.948663,0.00349579090027,0.0110546614685,0.0247189745119,0.0349579090027
2023-07-23_3_06,2023-07-23,trio,0.042610973427,1250000000,552580700,0.000156230824268,74389.1271542,0.00494045245412,0.0156230824268,0.0349342743243,0.0494045245412
2023-07-23_3_07,2023-07-23,trio,0.0337158711017,1194366100,522377300,0.000162299715806,43155.2116536,0.00513236765546,0.0162299715806,0.0362913197272,0.0513236765546
2023-07-28_2_04,2023-07-28,trio,0.0356756588582,586716700,232826000,0.000306230743803,13572.0804839,0.00968386639986,0.0306230743803,0.0684752759944,0.0968386639986
2023-07-28_2_05,2023-07-28,trio,0.0403301500851,629447000,254048100,0.000281079952491,20587.3256141,0.00888852854482,0.0281079952491,0.0628513880881,0.0888852854482
2023-07-28_2_06,2023-07-28,trio,0.0535562918737,676218000,291045600,0.000247511767493,46819.772217,0.00782700932972,0.0247511767493,0.0553453137345,0.0782700932972
2023-07-28_2_07,2023-07-28,trio,0.0493277502574,706391300,290367100,0.000256450378717,36997.8023247,0.00810967303557,0.0256450378717,0.0573440479666,0.0810967303557
2023-07-28_2_10,2023-07-28,trio,0.0505102085714,717760900,294871200,0.000262936647896,36902.5247188,0.00831478687681,0.0262936647896,0.0587944218472,0.0831478687681
2023-07-28_2_11,2023-07-28,trio,0.0509202296836,694730100,340948900,0.000227154854313,50250.0691323,0.00718326721192,0.0227154854313,0.0507933695662,0.0718326721192
2023-07-28_2_12,2023-07-28,trio,0.0500324256014,663869700,284735600,0.000262447325233,36342.8360229,0.00829931313554,0.0262447325233,0.0586850059733,0.0829931313554
2023-07-28_2_13,2023-07-28,trio,0.0387484779549,654967400,250565300,0.00029643191365,17086.7466767,0.00937400018295,0.029643191365,0.0662841909621,0.0937400018295
2023-07-28_2_14,2023-07-28,trio,0.0391463178103,659653900,272401200,0.000267089935113,21481.6081387,0.00844612535063,0.0267089935113,0.0597231251018,0.0844612535063
2023-07-29_2_02,2023-07-29,trio,0.0487894389607,614717900,264355400,0.000271931060635,32190.9664169,0.00859921518153,0.0271931060635,0.0608056336774,0.0859921518153
2023-07-29_2_04,2023-07-29,trio,0.0447538234085,881080300,373882100,0.000227963353394,38541.6420745,0.00720883419776,0.0227963353394,0.0509741554569,0.0720883419776
2023-07-29_2_05,2023-07-29,trio,0.0546801852698,1001040600,434306700,0.000207834592302,69218.8352407,0.00657230688248,0.0207834592302,0.0464732276464,0.0657230688248
2023-07-29_2_06,2023-07-29,trio,0.0560369628077,1027277300,436547900,0.000207143463575,73182.4104239,0.00655045147313,0.0207143463575,0.0463186865648,0.0655045147313
2023-07-29_2_07,2023-07-29,trio,0.0393565992575,996687000,391911100,0.000236470401896,27700.1136154,0.00747785069205,0.0236470401896,0.0528763893305,0.0747785069205
2023-07-30_3_15,2023-07-30,trio,0.0274281615573,1351955100,533264500,0.000163548591916,28125.4693777,0.00517186058567,0.0163548591916,0.0365705769148,0.0517186058567
2023-08-05_1_02,2023-08-05,trio,0.0500714614672,615815800,400190200,0.000115075786472,189327.034223,0.00363901588787,0.0115075786472,0.0257317281116,0.0363901588787
2023-08-05_1_12,2023-08-05,trio,0.0332226145487,1125747000,417785200,0.000265406455893,15669.1215552,0.00839288906335,0.0265406455893,0.0593466877044,0.0839288906335
2023-08-06_1_08,2023-08-06,trio,0.0329366475613,1392459500,600036200,0.000148597137945,49128.9967666,0.00469905409687,0.0148597137945,0.0332273301706,0.0469905409687
2023-08-06_1_12,2023-08-06,trio,0.0329580941081,1319665300,474494000,0.000248628640176,17572.027311,0.00786232794507,0.0248628640176,0.0555950540587,0.0786232794507
2023-08-11_2_07,2023-08-11,trio,0.0522010542704,803201900,318977100,0.00025901721496,40616.3871201,0.00819084352466,0.025901721496,0.0579180099992,0.0819084352466
2023-08-11_2_09,2023-08-11,trio,0.0369662536004,750897900,321490300,0.000244467267831,22864.9070077,0.00773073379706,0.0244467267831,0.0546645429145,0.0773073379706
2023-08-12_1_04,2023-08-12,trio,0.0320715939231,977283000,440696100,0.000170427692083,35412.8404818,0.00538939683347,0.0170427692083,0.0381087904745,0.0538939683347
2023-08-12_1_09,2023-08-12,trio,0.0393713544432,935854900,377857800,0.000198103752876,39498.018173,0.00626459072114,0.0198103752876,0.0442973458028,0.0626459072114
2023-08-12_2_06,2023-08-12,trio,0.0405554038423,896378600,355871900,0.000240875004002,28347.4495456,0.0076171364405,0.0240875004002,0.053861288303,0.076171364405
2023-08-12_2_07,2023-08-12,trio,0.0333517914389,1007965300,383815100,0.000234962259833,20148.4717905,0.00743015905253,0.0234962259833,0.0525391585134,0.0743015905253
2023-08-13_1_07,2023-08-13,trio,0.036897303901,1339363600,637906600,0.000132254657059,77833.6360215,0.00418225947471,0.0132254657059,0.0295730403525,0.0418225947471
2023-08-13_1_08,2023-08-13,trio,0.0310336532899,1155848400,642624900,0.000113517073193,74738.3382342,0.00358972504607,0.0113517073193,0.0253831892267,0.0358972504607
2023-08-13_3_03,2023-08-13,trio,0.0337017225623,1080501300,449685100,0.000206224273617,26706.970891,0.00652138413444,0.0206224273617,0.0461131494418,0.0652138413444
2023-08-18_2_07,2023-08-18,trio,0.043180295995,719908400,282782500,0.000269377091124,25695.0763421,0.00851845157422,0.0269377091124,0.0602345487334,0.0851845157422
2023-08-18_2_09,2023-08-18,trio,0.0466624831098,669338500,342294400,0.000183242833504,64845.7763455,0.00579464718774,0.0183242833504,0.0409743432104,0.0579464718774
2023-08-18_3_06,2023-08-18,trio,0.0378155889986,710710000,272127000,0.000326768501833,13392.4910367,0.0103333273339,0.0326768501833,0.0730676583005,0.103333273339
2023-08-19_2_03,2023-08-19,trio,0.0584493317174,682538000,309860300,0.000205404967483,80972.4379543,0.0064954753996,0.0205404967483,0.0459299470209,0.064954753996
2023-08-19_2_04,2023-08-19,trio,0.043551112927,792773400,319083000,0.000257033861642,28708.9846586,0.00812812438577,0.0257033861642,0.0574745187151,0.0812812438577
2023-08-20_1_08,2023-08-20,trio,0.0416546752323,1367332300,516121400,0.000201853242381,42584.9405933,0.00638315999015,0.0201853242381,0.0451357571443,0.0638315999015
2023-08-20_1_09,2023-08-20,trio,0.0310129234274,1205794100,495937000,0.000197582117028,24637.1316855,0.00624809514727,0.0197582117028,0.0441807044813,0.0624809514727
2023-08-20_1_10,2023-08-20,trio,0.0254914034093,1475181900,604765300,0.000150183098924,28810.1400098,0.00474920658661,0.0150183098924,0.0335819618265,0.0474920658661
2023-08-20_3_06,2023-08-20,trio,0.0275874949756,1261941700,498020200,0.00023990398258,13223.5974142,0.00758643004697,0.023990398258,0.0536441613121,0.0758643004697
2023-08-25_2_08,2023-08-25,trio,0.0425878211098,619775800,237769500,0.00029633885755,20653.4989918,0.00937105749071,0.029633885755,0.0662633829857,0.0937105749071
2023-08-25_3_07,2023-08-25,trio,0.0395344062971,708587900,246951800,0.000327758507131,14549.3133284,0.0103646340503,0.0327758507131,0.0732890302148,0.103646340503
2023-08-26_2_04,2023-08-26,trio,0.0640130000505,720680500,346989500,0.000190047866534,113451.53223,0.00600984122705,0.0190047866534,0.042495994855,0.0600984122705
2023-08-26_2_05,2023-08-26,trio,0.0405436688339,827507800,337301000,0.000236558996255,29374.2748489,0.0074806522917,0.0236558996255,0.0528961996316,0.074806522917
2023-09-01_2_04,2023-09-01,trio,0.0610009715361,515450600,201622000,0.000314813604445,37546.2459004,0.00995528028455,0.0314813604445,0.0703944619782,0.0995528028455
2023-09-01_2_05,2023-09-01,trio,0.0462526446889,554835300,245362100,0.00023874297205,37532.8850581,0.00754971567037,0.023874297205,0.0533845514655,0.0754971567037
2023-09-01_2_06,2023-09-01,trio,0.0480701747378,598489400,243808900,0.000288132474843,27833.4462476,0.00911154888364,0.0288132474843,0.0644283800274,0.0911154888364
2023-09-01_2_08,2023-09-01,trio,0.041308533448,625334100,244724400,0.000292966999837,19881.179491,0.0092644299875,0.0292966999837,0.0655094126799,0.092644299875
2023-09-02_1_06,2023-09-02,trio,0.0439491569453,897194700,523671200,0.000122742462441,128206.91018,0.0038814574693,0.0122742462441,0.0274460489743,0.038814574693
2023-09-02_2_02,2023-09-02,trio,0.0449665344904,625914900,278331900,0.000225869026008,39633.7785567,0.0071426057507,0.0225869026008,0.0505058496166,0.071426057507
2023-09-02_2_04,2023-09-02,trio,0.0492642967678,817955800,353790100,0.000240672558791,41899.7493369,0.0076107345608,0.0240672558791,0.0538160201775,0.076107345608
2023-09-02_2_05,2023-09-02,trio,0.0363605962056,887136100,369983200,0.00023223198414,24514.2113505,0.00734382015424,0.023223198414,0.0519286503087,0.0734382015424
2023-09-02_2_06,2023-09-02,trio,0.0312289748579,907871300,385181100,0.000221962936103,19794.9556977,0.00701908434224,0.0221962936103,0.0496324213611,0.0701908434224
2023-09-02_2_07,2023-09-02,trio,0.0397533524265,863966000,343487300,0.000244357124592,26466.5605039,0.007727250762,0.0244357124592,0.0546399141374,0.07727250762
2023-09-03_1_01,2023-09-03,trio,0.0280475910932,659728000,416128700,0.00013578603647,42665.8999968,0.00429393149691,0.013578603647,0.0303626807942,0.0429393149691
2023-09-03_1_04,2023-09-03,trio,0.0372236235409,1040884700,592811200,0.000121712963323,93532.7325035,0.00384890184869,0.0121712963323,0.0272158459733,0.0384890184869
2023-09-03_1_05,2023-09-03,trio,0.0331376416949,1216604000,622120400,0.000123740959752,71716.0291784,0.0039130327267,0.0123740959752,0.0276693197606,0.039130327267
2023-09-08_2_04,2023-09-08,trio,0.0370610258388,470531600,194127600,0.000318516773994,13538.4908475,0.0100723847879,0.0318516773994,0.0712225158625,0.100723847879
2023-09-08_2_07,2023-09-08,trio,0.0434533894208,553180400,227962400,0.000288175832187,22736.9498207,0.00911291996326,0.0288175832187,0.0644380750243,0.0911291996326
2023-09-08_2_08,2023-09-08,trio,0.0382228613483,590843800,237369700,0.000299621051947,16274.2784034,0.00947484959088,0.0299621051947,0.0669973039643,0.0947484959088
2023-09-08_3_07,2023-09-08,trio,0.0280174437474,577964400,244988400,0.000237375096044,13931.1417226,0.007506459633,0.0237375096044,0.053078685092,0.07506459633
2023-09-09_1_09,2023-09-09,trio,0.0288725717883,828114000,381492000,0.000148994029659,37552.0116853,0.00471160491491,0.0148994029659,0.033316077856,0.0471160491491
2023-09-09_2_02,2023-09-09,trio,0.0432706165056,575411800,260461200,0.000242198438074,31918.5746775,0.0076589871005,0.0242198438074,0.0541572171579,0.076589871005
2023-09-09_2_03,2023-09-09,trio,0.0502311563937,724367100,328280700,0.000204891606201,60103.2586055,0.00647924149046,0.0204891606201,0.0458151559485,0.0647924149046
2023-09-09_2_07,2023-09-09,trio,0.0368514987038,864869100,371598000,0.000198624872577,34422.5505452,0.00628106997304,0.0198624872577,0.0444138717104,0.0628106997304
2023-09-10_1_03,2023-09-10,trio,0.0309247241414,950874400,387470800,0.000231449133253,17852.562043,0.0073190642355,0.0231449133253,0.0517535995286,0.073190642355
2023-09-10_3_04,2023-09-10,trio,0.0528751670527,1295813800,656799700,0.000117669121627,201919.602152,0.00372102434611,0.0117669121627,0.026311615481,0.0372102434611
2023-09-15_2_04,2023-09-15,trio,0.036406694951,568575800,230780700,0.00030016862386,14710.6519869,0.00949216533515,0.030016862386,0.0671197447663,0.0949216533515
2023-09-15_2_05,2023-09-15,trio,0.058168298742,659488200,281288600,0.000257769568991,50922.4667717,0.0081513894949,0.0257769568991,0.0576390278794,0.081513894949
2023-09-15_2_08,2023-09-15,trio,0.0416731000145,717731300,280070000,0.000270730869647,23693.873204,0.00856126181003,0.0270730869647,0.0605372628138,0.0856126181003
2023-09-16_1_03,2023-09-16,trio,0.046081299753,826828700,427475300,0.000138336246383,110962.814955,0.0043745762153,0.0138336246383,0.0309329250665,0.043745762153
2023-09-16_1_05,2023-09-16,trio,0.0409971329315,962338300,398206700,0.000214551303371,36512.7596097,0.00678470793612,0.0214551303371,0.0479751299,0.0678470793612
2023-09-16_1_06,2023-09-16,trio,0.0297868990851,911542400,560419300,0.00011470179043,67438.8559287,0.00362718909457,0.011470179043,0.0256481000542,0.0362718909457
2023-09-16_1_10,2023-09-16,trio,0.0285843932422,1060116800,474088500,0.000167877280511,28991.7282467,0.00530874573809,0.0167877280511,0.03753850111,0.0530874573809
2023-09-16_2_03,2023-09-16,trio,0.0506666204245,877927200,369503000,0.000234265091998,46776.6069344,0.00740811266984,0.0234265091998,0.0523832670464,0.0740811266984
2023-09-16_2_05,2023-09-16,trio,0.040482937355,952043400,369452800,0.000245013479286,27300.0899446,0.00774800651987,0.0245013479286,0.0547866795088,0.0774800651987
2023-09-16_2_06,2023-09-16,trio,0.039602792194,965104200,416182600,0.000207145691088,36551.0456911,0.00655052191329,0.0207145691088,0.046319184652,0.0655052191329
2023-09-17_1_03,2023-09-17,trio,0.0413229138492,389500100,205147700,0.000166184320349,61830.3614175,0.0052552096371,0.0166184320349,0.0371599437095,0.052552096371
2023-09-17_3_01,2023-09-17,trio,0.0472665522375,971829200,454992400,0.000179578765939,69278.4055705,0.00567877919768,0.0179578765939,0.0401550327954,0.0567877919768
2023-09-17_3_06,2023-09-17,trio,0.0409487207924,1380214500,656465200,0.000136934361511,89424.3508645,0.00433024472316,0.0136934361511,0.0306194540794,0.0433024472316
2023-09-22_2_03,2023-09-22,trio,0.0563231471208,498563300,202023600,0.000312031278239,32581.9870442,0.0098672954045,0.0312031278239,0.0697723149249,0.098672954045
2023-09-22_2_04,2023-09-22,trio,0.0468086565876,530310900,221725300,0.000304437143433,23640.522853,0.00962714777602,0.0304437143433,0.0680742147591,0.0962714777602
2023-09-22_2_06,2023-09-22,trio,0.0513776718558,601212200,255768300,0.000275372388258,34810.32347,0.00870803951617,0.0275372388258,0.0615751379272,0.0870803951617
2023-09-23_2_01,2023-09-23,trio,0.0457506965834,507359300,213173100,0.000320557553223,20369.6418319,0.0101369198936,0.0320557553223,0.0716788479708,0.101369198936
2023-09-23_2_02,2023-09-23,trio,0.0451446813036,645823200,262522800,0.000271221843928,27705.3636244,0.00857678778003,0.0271221843928,0.0606470480006,0.0857678778003
2023-09-23_2_03,2023-09-23,trio,0.0456811166384,862221600,361447900,0.000225983098537,40862.1773568,0.0071462130408,0.0225983098537,0.0505313570095,0.071462130408
2023-09-23_2_04,2023-09-23,trio,0.0464424991492,880578700,366199300,0.000229534290837,40938.8852671,0.00725851160156,0.0229534290837,0.0513254277479,0.0725851160156
2023-09-24_1_05,2023-09-24,trio,0.040436910978,1250229900,619434200,0.000141789074826,81333.6769405,0.00448376423777,0.0141789074826,0.0317050009777,0.0448376423777
2023-09-24_1_06,2023-09-24,trio,0.0410978371754,1330723800,469159400,0.000256183194833,25735.7399544,0.00810122393931,0.0256183194833,0.057284303834,0.0810122393931
2023-09-24_1_09,2023-09-24,trio,0.0353080281737,1442459200,648769000,0.000146196258652,58327.6409296,0.00462313162736,0.0146196258652,0.0326904772403,0.0462313162736
2023-09-24_3_06,2023-09-24,trio,0.0337466667429,1307518900,614175800,0.000134761344206,62709.1763943,0.00426152788238,0.0134761344206,0.0301335526385,0.0426152788238
2023-10-07_1_08,2023-10-07,trio,0.0386953862204,832912700,484469200,0.00012541971452,95188.9980835,0.00396611961373,0.012541971452,0.0280447007386,0.0396611961373
2023-10-07_2_07,2023-10-07,trio,0.0404680923183,801902700,344139000,0.000234952989398,29666.3088621,0.00742986589562,0.0234952989398,0.052537085581,0.0742986589562
2023-10-13_2_04,2023-10-13,trio,0.0538393403557,442376000,171141000,0.00034717404956,24049.4389968,0.0109786074111,0.034717404956,0.0776304774841,0.109786074111
2023-10-13_3_02,2023-10-13,trio,0.0515699050016,308524600,169740000,0.000172339138473,89541.5952975,0.00544984207567,0.0172339138473,0.038536202881,0.0544984207567
2023-10-13_3_03,2023-10-13,trio,0.0454361710586,415435600,227784000,0.000194143426585,54771.9333142,0.00613935420759,0.0194143426585,0.0434117899229,0.0613935420759
2023-10-14_1_10,2023-10-14,trio,0.0327181937546,933392700,477019400,0.000129668767648,63666.0451749,0.00410048647156,0.0129668767648,0.028994817902,0.0410048647156
2023-10-14_1_11,2023-10-14,trio,0.0377164316169,887191700,487158500,0.000107104942382,124005.849057,0.00338695566587,0.0107104942382,0.0239493931892,0.0338695566587
2023-10-14_2_04,2023-10-14,trio,0.041518786091,847181900,339934900,0.000242901495697,29216.5489931,0.00768121973465,0.0242901495697,0.0543144256215,0.0768121973465
2023-10-14_2_05,2023-10-14,trio,0.0436221066074,724032000,453344600,0.000126048397418,119767.397534,0.00398600031256,0.0126048397418,0.0281852785083,0.0398600031256
2023-10-15_1_02,2023-10-15,trio,0.0267121874096,748112900,442247300,0.000130652444298,41800.7263009,0.0041315930585,0.0130652444298,0.0292147746877,0.041315930585
2023-10-15_1_10,2023-10-15,trio,0.0232658960639,1361176100,655717000,0.000115320072127,40703.3127186,0.00364674087857,0.0115320072127,0.0257863520447,0.0364674087857
2023-10-15_3_03,2023-10-15,trio,0.0358188815102,1182036500,524142100,0.000160369313396,49886.3237687,0.00507132297129,0.0160369313396,0.0358596686259,0.0507132297129
2023-10-15_3_06,2023-10-15,trio,0.037560862199,461467800,189092000,0.000255145517258,21671.811806,0.00806840969316,0.0255145517258,0.0570522720743,0.0806840969316
2023-10-20_2_07,2023-10-20,trio,0.0430052338774,589891800,224961300,0.000294797020847,21281.2163583,0.00932230033309,0.0294797020847,0.0659186178178,0.0932230033309
2023-10-20_3_07,2023-10-20,trio,0.0421220740688,605982500,219385500,0.000371751582073,12838.4869526,0.0117558172312,0.0371751582073,0.0831261808259,0.117558172312
2023-10-21_1_08,2023-10-21,trio,0.0456268476736,797188900,320475900,0.000198707971925,52724.2423669,0.00628369780516,0.0198707971925,0.0444324532895,0.0628369780516
2023-10-21_2_02,2023-10-21,trio,0.0535942445031,666784300,282026600,0.000263312264284,41428.0155953,0.00832666490993,0.0263312264284,0.0588784122248,0.0832666490993
2023-10-21_2_03,2023-10-21,trio,0.0442066681986,761144400,321340700,0.000239983619478,33932.2274541,0.00758894838683,0.0239983619478,0.053661968664,0.0758894838683
2023-10-21_2_06,2023-10-21,trio,0.0416969763631,897209600,356805100,0.00023500942081,31480.279715,0.00743165041356,0.023500942081,0.0525497040284,0.0743165041356
2023-10-22_1_08,2023-10-22,trio,0.0384578272661,1247608200,485952500,0.000233538991301,27117.5649346,0.00738515134969,0.0233538991301,0.0522209059945,0.0738515134969
2023-10-22_1_11,2023-10-22,trio,0.0370107194825,1400434400,479317200,0.000240472025529,23687.8657229,0.00760439314225,0.0240472025529,0.053771179577,0.0760439314225
2023-10-22_3_04,2023-10-22,trio,0.0355015571121,1129685800,467889300,0.000207708928707,29213.5592032,0.00656833305069,0.0207708928707,0.0464451284123,0.0656833305069
2023-10-22_3_06,2023-10-22,trio,0.0350377767914,1228588600,492634500,0.000236881983523,21878.0706954,0.00749086604591,0.0236881983523,0.0529684217802,0.0749086604591
2023-10-27_2_05,2023-10-27,trio,0.0495816221555,559344300,206264100,0.000320361669875,23953.024867,0.0101307255182,0.0320361669875,0.0716350471227,0.101307255182
2023-10-27_2_07,2023-10-27,trio,0.0479487397705,598582200,225070500,0.000288997433998,27527.4777931,0.00913890129378,0.0288997433998,0.0646217907742,0.0913890129378
2023-10-28_2_03,2023-10-28,trio,0.0425271241736,732959700,289581000,0.00026852976361,25081.1341721,0.00849165672554,0.026852976361,0.0600450805414,0.0849165672554
2023-10-29_1_07,2023-10-29,trio,0.0367954156869,1180253900,572102500,0.000126766767032,84251.2975558,0.00400871715436,0.0126766767032,0.0283459108371,0.0400871715436
2023-10-29_1_10,2023-10-29,trio,0.0279065019236,1297769200,518869800,0.00022719529536,15087.3211303,0.00718454607014,0.022719529536,0.0508024124594,0.0718454607014
2023-10-29_3_06,2023-10-29,trio,0.0349782378548,1233489300,499934300,0.000231912352357,22748.2551693,0.00733371250976,0.0231912352357,0.0518571784692,0.0733371250976
2023-11-03_2_03,2023-11-03,trio,0.0534002986278,458601800,178694800,0.000358194012334,22225.4584408,0.0113270892321,0.0358194012334,0.0800946160712,0.113270892321
2023-11-03_2_06,2023-11-03,trio,0.042046367361,598104500,222025400,0.000314579676734,17864.6962861,0.00994788284078,0.0314579676734,0.0703421541517,0.0994788284078
2023-11-03_2_07,2023-11-03,trio,0.0557301757755,613005300,236072500,0.00028975846109,36992.0647701,0.00916296708348,0.028975846109,0.0647919616052,0.0916296708348
2023-11-04_1_07,2023-11-04,trio,0.041067444293,860164600,420739200,0.000147487137826,77533.0838223,0.0046639528111,0.0147487137826,0.0329791265987,0.046639528111
2023-11-04_1_08,2023-11-04,trio,0.0302209772589,917428000,405166900,0.000174681354036,29931.1848278,0.00552390943515,0.0174681354036,0.0390599382025,0.0552390943515
2023-11-04_1_10,2023-11-04,trio,0.0408285034572,878304300,421183600,0.000146608099506,77555.2129889,0.00463615517869,0.0146608099506,0.0327825676548,0.0463615517869
2023-11-04_1_11,2023-11-04,trio,0.0321817472721,974005800,398149300,0.00018214453821,31216.6959117,0.00575991604104,0.018214453821,0.0407287569168,0.0575991604104
2023-11-04_2_01,2023-11-04,trio,0.0400728382381,528798300,221874800,0.000298264429079,18050.8343728,0.00943194940901,0.0298264429079,0.0666939538692,0.0943194940901
2023-11-04_2_02,2023-11-04,trio,0.0456739571658,638796600,316740600,0.000205997946586,49159.9574092,0.0065142270453,0.0205997946586,0.0460625411792,0.065142270453
2023-11-04_2_03,2023-11-04,trio,0.0456543670996,718586500,310914800,0.00024981219403,33399.3016217,0.00789975520418,0.024981219403,0.0558597047459,0.0789975520418
2023-11-04_2_04,2023-11-04,trio,0.0300516364635,819604800,369083700,0.000224109222451,17981.1223194,0.00708695587595,0.0224109222451,0.0501123455786,0.0708695587595
2023-11-04_2_05,2023-11-04,trio,0.050847206574,845336200,390904400,0.000183012252007,77192.2797486,0.00578735556059,0.0183012252007,0.0409227836203,0.0578735556059
2023-11-04_2_06,2023-11-04,trio,0.041863017775,916508400,369007900,0.000237254056392,31133.9175767,0.00750263202311,0.0237254056392,0.0530516198029,0.0750263202311
2023-11-10_2_04,2023-11-10,trio,0.0342620609452,479628300,206290500,0.000298798984392,13148.2735969,0.00944885353222,0.0298798984392,0.0668134840707,0.0944885353222
2023-11-10_2_05,2023-11-10,trio,0.0503575416663,539278700,219185000,0.000302063167832,27792.8764075,0.00955207607594,0.0302063167832,0.0675433776771,0.0955207607594
2023-11-11_1_04,2023-11-11,trio,0.0323031880277,810853800,404111400,0.000174560806741,34245.0094125,0.00552009739498,0.0174560806741,0.039032983008,0.0552009739498
2023-11-11_1_07,2023-11-11,trio,0.0368852373291,906790700,397250900,0.00017961651224,42170.8782927,0.00567997284055,0.017961651224,0.0401634731251,0.0567997284055
2023-11-11_2_04,2023-11-11,trio,0.0429745182708,791169700,331104500,0.000244259926983,30954.0577365,0.00772417710374,0.0244259926983,0.0546181800914,0.0772417710374
2023-11-17_3_08,2023-11-17,trio,0.0322277349543,621495700,264946200,0.000224128307195,20675.9819614,0.00708755938853,0.0224128307195,0.0501166130569,0.0708755938853
2023-11-18_2_03,2023-11-18,trio,0.0534895005061,750591700,289826200,0.000263861633859,41094.5841643,0.00834403750128,0.0263861633859,0.0590012549963,0.0834403750128
2023-11-18_2_05,2023-11-18,trio,0.044148665587,816055300,328951400,0.00024776601341,31750.5824531,0.00783504929155,0.024776601341,0.0554021648498,0.0783504929155
2023-11-18_2_06,2023-11-18,trio,0.038225749579,876395200,382308000,0.000192441950345,39455.9515225,0.00608554880455,0.0192441950345,0.0430313282694,0.0608554880455
2023-11-24_2_06,2023-11-24,trio,0.0677682582985,603603700,268172900,0.000207822256352,106333.115023,0.00657191678547,0.0207822256352,0.046470469244,0.0657191678547
2023-11-25_1_08,2023-11-25,trio,0.025211758584,991545300,430959600,0.000171543536343,21600.1895493,0.00542468292723,0.0171543536343,0.0383583008363,0.0542468292723
2023-11-25_2_05,2023-11-25,trio,0.0475300629798,887087800,356918300,0.00023698590487,40224.6011699,0.00749415232746,0.023698590487,0.0529916592999,0.0749415232746
2023-11-26_3_05,2023-11-26,trio,0.0249484113394,1097729100,669621000,9.69870963276e-05,66169.5036969,0.00306700128041,0.00969870963276,0.0216869740329,0.0306700128041
2023-12-02_1_08,2023-12-02,trio,0.0361287391397,900911500,355660100,0.000240056610621,22650.5249011,0.00759125656941,0.0240056610621,0.0536782899796,0.0759125656941
2023-12-02_2_02,2023-12-02,trio,0.0465228353975,704443700,299048300,0.000257153920287,32730.0035256,0.0081319209735,0.0257153920287,0.0575013646443,0.081319209735
2023-12-02_2_04,2023-12-02,trio,0.0610718111588,851552500,369002600,0.000228624503443,71356.9122429,0.00722974159806,0.0228624503443,0.0511219931022,0.0722974159806
2023-12-02_2_05,2023-12-02,trio,0.0350998791066,850354700,371315600,0.000232273597517,22835.5537967,0.00734513608474,0.0232273597517,0.0519379553426,0.0734513608474
2023-12-02_2_06,2023-12-02,trio,0.0475756736628,941777500,378445700,0.000228164786183,43478.310152,0.00721520406183,0.0228164786183,0.0510191971977,0.0721520406183
2023-12-03_1_07,2023-12-03,trio,0.0330959140745,1215643900,533967800,0.000186305671799,31557.0652348,0.00589150263892,0.0186305671799,0.0416592146736,0.0589150263892
2023-12-03_1_09,2023-12-03,trio,0.0438871690674,1260859500,480227800,0.000235055655788,34860.5090428,0.00743311249195,0.0235055655788,0.0525600424838,0.0743311249195
2023-12-08_2_04,2023-12-08,trio,0.0517154219615,497116100,207574000,0.000313159122526,27271.5618078,0.00990296097241,0.0313159122526,0.0700245085742,0.0990296097241
2023-12-08_2_05,2023-12-08,trio,0.0419123903653,552028500,203309200,0.000271075604485,23905.8390387,0.00857216328278,0.0271075604485,0.0606143478669,0.0857216328278
2023-12-08_2_06,2023-12-08,trio,0.0479122336878,589658600,237394100,0.000275577599878,30227.693497,0.00871452887736,0.0275577599878,0.0616210246402,0.0871452887736
2023-12-08_2_07,2023-12-08,trio,0.049143589258,621577000,249037000,0.000269940702362,33143.3953931,0.00853627452648,0.0269940702362,0.0603605760375,0.0853627452648
2023-12-09_1_03,2023-12-09,trio,0.0499897692023,674415500,309837700,0.000213336534858,54907.5151222,0.00674629358279,0.0213336534858,0.0477034994026,0.0674629358279
2023-12-09_1_04,2023-12-09,trio,0.034758685521,837718100,359540800,0.000198143048098,30772.941363,0.00626583334519,0.0198143048098,0.0443061324817,0.0626583334519
2023-12-09_1_05,2023-12-09,trio,0.0361084350317,925792400,402106200,0.000187095645377,37246.886314,0.0059164837969,0.0187095645377,0.0418358581357,0.059164837969
